CodigoCUPS,DescripcionCUPS,Grupo,Ruta,CodFinalidad,NombreFinalidad,CodCausa,NombreCausa,CIE10,EdadMin_Meses,EdadMax_Meses,Sexo,Programa,IndicadorRPYMS,FuenteNormativa
890205,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,6,11,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS43X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890205,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,18,23,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890205,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,30,35,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890205,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,48,59,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,2,3,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS43X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,6,11,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS43X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,18,23,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,30,35,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,48,59,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS44X / RPYMS70X / RPYMS73X,"Res 2275/2023, Res 3280/2018"
890203,CONSULTA DE PRIMERA VEZ POR ODONTOLOGIA GENERAL,ODONTOLOGIA,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z011,6,71,A,DETECCION TEMPRANA SALUD ORAL PRIMERA INFANCIA,RPYMS22X / RPYMS23X,"Res 2275/2023, Res 3280/2018"
890303,CONSULTA DE CONTROL O SEGUIMIENTO POR ODONTOLOGIA GENERAL,ODONTOLOGIA,MULTIRUTA,11,VALORACION INTEGRAL PARA LA PROMOCION Y MANTENIMIENTO,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z011,6,71,A,DETECCION TEMPRANA SALUD ORAL PRIMERA INFANCIA,RPYMS22X / RPYMS23X,"Res 2275/2023, Res 3280/2018"
902213,HEMOGLOBINA,LABORATORIO,PYMS,12,DETECCION TEMPRANA DE ENFERMEDAD GENERAL,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z001,6,23,A,DETECCION TEMPRANA ALTERACIONES MENOR PRIMERA INFANCIA,RPYMS334X,"Res 2275/2023, Res 3280/2018"
890305,CONSULTA DE CONTROL O SEGUIMIENTO POR ENFERMERIA,APOYO TERAPEUTICO,MULTIRUTA,20,PROMOCION Y APOYO A LA LACTANCIA MATERNA,40,PROMOCION Y MANTENIMIENTO DE LA SALUD - INTERVENCIONES INDIVIDUALES,Z391,0,1,A,LACTANCIA MATERNA,RPYMS (Lactancia),"Res 2275/2023, Res 3280/2018"
990201,EDUCACION INDIVIDUAL EN SALUD POR MEDICINA GENERAL,PROMOCION Y MANTENIMIENTO DE LA SALUD,MULTIRUTA,40,PROMOCION DE LA ALIMENTACION SALUDABLE,41,INTERVENCION COLECTIVA,Z718,0,71,A,EDUCACION EN SALUD PRIMERA INFANCIA,RPYMS389AX,"Res 2275/2023, Res 3280/2018"
990204,EDUCACION INDIVIDUAL EN SALUD POR ENFERMERIA,PROMOCION Y MANTENIMIENTO DE LA SALUD,MULTIRUTA,40,PROMOCION DE LA ALIMENTACION SALUDABLE,41,INTERVENCION COLECTIVA,Z718,0,71,A,EDUCACION EN SALUD PRIMERA INFANCIA,RPYMS389AX,"Res 2275/2023, Res 3280/2018"
990101,EDUCACION GRUPAL EN SALUD POR MEDICINA GENERAL,PROMOCION Y MANTENIMIENTO DE LA SALUD,MULTIRUTA,42,INTERVENCION COLECTIVA,41,INTERVENCION COLECTIVA,Z718,0,71,A,EDUCACION GRUPAL PRIMERA INFANCIA,RPYMS389AX,"Res 2275/2023, Res 3280/2018"
990104,EDUCACION GRUPAL EN SALUD POR ENFERMERIA,PROMOCION Y MANTENIMIENTO DE LA SALUD,MULTIRUTA,42,INTERVENCION COLECTIVA,41,INTERVENCION COLECTIVA,Z718,0,71,A,EDUCACION GRUPAL PRIMERA INFANCIA,RPYMS389AX,"Res 2275/2023, Res 3280/2018"
